category,paperid,date,num_authors,title
ecology,085852,2016/11/11,6,"Resilience, invariability, and ecological stability across levels of organization"
ecology,063479,2016/11/07,3,Using qualitative models to define sustainable management for the commons in data poor conditions.
ecology,074633,2016/11/05,7,Thermally moderated firefly activity is delayed by precipitation extremes
ecology,072462,2016/11/03,4,Evolution of natal dispersal in spatially heterogenous environments
ecology,085456,2016/11/03,7,"Identifying Migrant Origins Using Genetics, Isotopes, and Habitat Suitability"
ecology,131573,2017/04/27,3,"An experimental approach to understanding elevation limits in a montane terrestrial salamander, Plethodon montanus"
ecology,131144,2017/04/26,3,Integrating Telemetry Data Into Spatial Capture-Recapture Modifies Inferences On Multi-Scale Resource Selection
ecology,131037,2017/04/26,5,Spatially Explicit Approach To Population Abundance Estimation In Field Surveys
ecology,130708,2017/04/25,25,"Ecological plant epigenetics: Evidence from model and non-model species, and the way forward"
ecology,130252,2017/04/24,11,Bank Vole Immunoheterogeneity May Limit Nephropatia Epidemica Emergence In A French Non-Endemic Region
ecology,129809,2017/04/23,1,The Relationship Of Survivorship And Body Mass Modeled By Metabolic And Vitality Theories
ecology,129262,2017/04/21,1,Allometric Derivation And Estimation Of Guadua weberbaueri And G. sarcocarpa Biomass In The Bamboo-Dominated Forests Of SW Amazonia
ecology,129064,2017/04/20,7,Estimating Wildlife Vaccination Coverage Using Genetic Methods
ecology,128884,2017/04/19,5,Structure and function of the bacterial and fungal gut flora of Neotropical butterflies
ecology,078535,2017/04/19,1,Towards a successful translocation of captive slow lorises (Nycticebus spp.) in Borneo: a review and recommendations
ecology,468702,2018/11/12,6,"SpitWorm, an herbivorous robot: Mechanical leaf wounding with simultaneous application of salivary components"
ecology,467324,2018/11/10,11,Community rescue in experimental phytoplankton communities facing severe herbicide pollution.
ecology,465963,2018/11/09,10,Improved spatial ecological sampling using open data and standardization: an example from malaria mosquito surveillance
ecology,466532,2018/11/09,5,Recent trends in Tricolored Blackbird colony size: analysis of the 2008 through 2017 Triennial Statewide Surveys
ecology,466425,2018/11/09,3,"High-Resolution, Long-Term Trends in Relative Abundance from Spatial Modeling of Continent-Wide Bird Counts"
ecology,467175,2018/11/09,34,Ensemble projections of global ocean animal biomass with climate change
ecology,466912,2018/11/09,8,Characterization and Variation of the Rhizosphere Fungal Community Structure of Cultivated Tetraploid Cotton
ecology,334243,2018/11/08,3,Anywhere but here: local conditions alone drive dispersal in Daphnia
ecology,461756,2018/11/08,2,"Differential gene expression supports a resource-intensive, defensive role for colony production in the bloom-forming haptophyte, Phaeocystis globosa"
ecology,466250,2018/11/08,1,Crops and the seed mass-seed output trade-off in plants
ecology,362871,2018/07/05,4,A new model explaining the origin of different topologies in interaction networks
ecology,362822,2018/07/05,5,Multivariate methods for testing hypotheses of temporal community dynamics
ecology,361584,2018/07/04,2,Disentangling bacterial invasiveness from lethality in an experimental host-pathogen system
ecology,362434,2018/07/04,11,"How do wind speed, release height, seed morphology interact to determine seed dispersal trajectory of Calligonum (Polygonaceae) species"
ecology,362202,2018/07/04,6,Divergent Behavior Amid Convergent Evolution: A Case of Four Desert Rodents Learning to Respond to Known and Novel Vipers
ecology,332536,2018/07/03,5,A quantitative framework for investigating the reliability of network construction
ecology,194308,2018/07/03,5,FENNEC - Functional Exploration of Natural Networks and Ecological Communities
ecology,360263,2018/07/03,3,Temperature-mediated inhibition of a bumble bee parasite by an intestinal symbiont
ecology,361253,2018/07/03,4,How to build a mycelium: tradeoffs in fungal architectural traits
ecology,093112,2018/07/03,3,Using social media to quantify spatial and temporal dynamics of nature-based recreational activities
ecology,223487,2018/05/28,4,Migration alters oscillatory dynamics and promotes survival in connected bacterial populations
ecology,332577,2018/05/28,4,Physiological predictors of reproductive performance in the European Starling (Sturnus vulgaris): I. Univariate analysis
ecology,330290,2018/05/28,5,Physiological predictors of reproductive performance in the European Starling (Sturnus vulgaris): II. Multivariate Analysis
ecology,332387,2018/05/28,1,Dynamics of the Previte-Hoffman food web model with small immigrations
ecology,332437,2018/05/28,3,"From apparent competition to facilitation, impacts of consumer niche construction on the coexistence and stability of consumer-resource communities."
ecology,332312,2018/05/27,4,DNA metabarcoding diet analysis reveals dynamic feeding behaviour and biological control potential of carabid farmland communities
ecology,332114,2018/05/27,2,Disease and climate effects on individuals jointly drive post-reintroduction population dynamics of an endangered amphibian
ecology,329524,2018/05/27,5,Bacteria associated with jellyfish during bloom and post-bloom periods
ecology,330761,2018/05/25,5,HaploVectors: an integrative analytical tool for phylogeography
ecology,331322,2018/05/25,3,GoFish: A Streamlined Environmental DNA Presence/Absence Assay for Marine Vertebrates
ecology,163816,2017/07/15,4,The prevalence and impact of transient species in ecological communities
ecology,151753,2017/07/13,6,In vitro evaluation of antagonism by Trichoderma spp. towards Phellinus noxius associated with rain tree (Samanea saman) and Senegal mahogany (Khaya senegalensis) in Singapore
ecology,162966,2017/07/13,3,Environmental engineering is an emergent feature of diverse ecosystems and drives community structure
ecology,162727,2017/07/12,4,Phylogenetic turnover during subtropical forest succession across environmental and phylogenetic scales
ecology,162511,2017/07/12,3,The relationship between the spatial scaling of biodiversity and ecosystem stability
ecology,161901,2017/07/11,14,Agrochemical pollution increases risk of human exposure to schistosome parasites
ecology,161653,2017/07/10,7,Climate-driven shifts in sediment chemistry enhance methane production in northern lakes
ecology,161570,2017/07/10,6,Toxicity of 2 pg ethynylestradiol in brown trout embryos (Salmo trutta)
ecology,160200,2017/07/10,5,Molluscs community associated with the brown algae of the genus Cystoseira in the Gulf of Naples (South Tyrrhenian Sea)
ecology,095851,2017/07/10,3,The coefficient of determination R2 and intra-class correlation coefficient from generalized linear mixed-effects models revisited and expanded
ecology,041376,2016/02/25,1,"The long-term sand crab study: phenology, geographic size variation, and a rare new colour morph in Lepidopa benedicti (Decapoda: Albuneidae)"
ecology,041095,2016/02/23,4,Predicting intensities of Zika infection and microcephaly using transmission intensities of other arboviruses
ecology,040402,2016/02/19,5,Metaproteomics reveals biomarkers of system collapse in a dynamic aquatic ecosystem
ecology,040246,2016/02/19,8,A universal model for carbon dioxide uptake by plants
ecology,040360,2016/02/19,3,Do persistent rare species experience stronger negative frequency dependence than common species?
ecology,039503,2016/02/19,5,Stochastic processes dominate community assembly in cichlid communities in Lake Tanganyika
ecology,040220,2016/02/18,6,"Sentinel versus passive surveillance for measuring changes in dengue incidence: Evidence from three concurrent surveillance systems in Iquitos, Peru"
ecology,040097,2016/02/18,3,A Family of Interaction-Adjusted Indices of Community Similarity
ecology,039883,2016/02/18,11,Bimodal occupancy-frequency distributions uncover the importance of regional dynamics in shaping marine microbial biogeography
ecology,039917,2016/02/18,2,A fractional order network model for ZIKA
ecology,488841,2018/12/06,3,Relocating agriculture could drastically reduce humanity's ecological footprint
ecology,473645,2018/12/06,7,Forest loss as a catalyst of population and biodiversity change
ecology,394445,2018/12/06,9,Environmental DNA for the enumeration and management of Pacific salmon
ecology,489260,2018/12/06,8,Ecosystem models of Lake Victoria (East Africa): exploring the sensitivity of ecosystem effects of fishing to model choice
ecology,489211,2018/12/06,8,Osmoregulation in freshwaters: Gene expression in the gills of a Neotropical cichlid in contrasting pH and ionic environments
ecology,485607,2018/12/04,5,"Reconciling biodiversity conservation, food production and farmers′ demand"
ecology,485920,2018/12/04,2,Decomposing the causes for niche differentiation between species using hypervolumes
ecology,487561,2018/12/04,3,Predatory plants and patchy cows: modeling cattle interactions with toxic larkspur amid variable heterogeneity
ecology,487066,2018/12/04,15,Leaf economics guides slow-fast adaptation across the geographic range of A. thaliana
ecology,485946,2018/12/04,5,"The shape of density dependence and the relationship between population growth, intraspecific competition and equilibrium population density"
ecology,000760,2014/02/07,5,Linking indices for biodiversity monitoring to extinction risk theory
ecology,002147,2014/01/27,7,The determinants of alpine butterfly richness and composition vary according to the ecological traits of species
ecology,001925,2014/01/19,6,Complex behavioral manipulation drives mismatch between host and parasite diversity
ecology,001941,2014/01/19,6,Particle size distribution and optimal capture of aqueous macrobial eDNA
ecology,001867,2014/01/17,3,Estimating seed bank accumulation and dynamics in three obligate-seeder Proteaceae species
ecology,001818,2014/01/14,4,Emergence of structural and dynamical properties of ecological mutualistic networks
ecology,001610,2013/12/30,2,"Black rhinoceros demography should be stage, not age, based"
ecology,001537,2013/12/26,2,Assessing the Use of Antiviral Treatment to Control Influenza
ecology,001263,2013/12/05,2,Climate change triggers morphological and life-history evolution in response to predators
ecology,001032,2013/12/02,8,"Mechanism of β-Aminobutyric Acid-Induced Resistance in Wheat to the Grain Aphid, Sitobion avenae or Dissecting/Deciphering the Mechanism of β-Aminobutyric Acid-Induced Resistance in Wheat to the Grain Aphid, Sitobion avenae"
ecology,219691,2018/03/16,3,Rethinking the importance of the structure of ecological networks under an environment-dependent framework
ecology,283754,2018/03/16,4,Inter-population variation in the Atlantic salmon microbiome reflects environmental and genetic diversity
ecology,283499,2018/03/16,2,Differences in tropical vs. temperate diversity in arthropod predators provide insights into causes of latitudinal gradients of species diversity
ecology,283333,2018/03/15,2,Protected area effectiveness for fish spawning habitat in relation to earthquake-induced landscape change
ecology,283127,2018/03/15,9,Long-read DNA metabarcoding of ribosomal rRNA in the analysis of fungi from aquatic environments
ecology,282723,2018/03/15,4,Cohesiveness in microbial community coalescence
ecology,138446,2018/03/14,4,"Complex interaction of resource availability, life-history and demography determines the dynamics and stability of stage-structured populations"
ecology,282087,2018/03/14,3,Weighted trait-abundance early warning signals better predict population collapse
ecology,281337,2018/03/13,1,Landscape-level DNA metabarcoding study in the Pannonian forests reveals differential effects of slope aspect on taxonomic and functional groups of fungi
ecology,281584,2018/03/13,7,Accounting for location uncertainty in azimuthal telemetry data improves ecological inference
ecology,454439,2018/11/06,4,A simple Dot Blot Assay for population scale screening of DNA methylation
ecology,464347,2018/11/06,3,"Bacteria in Paper, a versatile platform to study bacterial ecology"
ecology,345280,2018/11/06,3,Trophic interaction modifications disrupt the structure and stability of food webs
ecology,228874,2018/11/06,3,Identifying Important Interaction Modifications in Ecological Systems
ecology,377473,2018/11/06,3,Interaction modifications lead to greater robustness than pairwise non-trophic effects in food webs
ecology,462622,2018/11/05,3,The shape of a defense-growth trade-off governs seasonal trait dynamics in natural phytoplankton
ecology,461996,2018/11/05,1,species2vec: A novel method for species representation
ecology,461921,2018/11/05,4,Food web interaction strength distributions are conserved by greater variation between than within predator-prey pairs
ecology,462366,2018/11/05,10,High levels of antibiotic resistance gene expression among birds living in a wastewater treatment plant
ecology,461376,2018/11/04,4,Habitat loss and fragmentation increase realized predator-prey body size ratios
ecology,281014,2018/03/12,3,Mitigation of coral bleaching by antioxidants
ecology,279562,2018/03/12,7,A microcalorimetric approach for investigating stoichiometric constraints on the standard metabolic rate of a small invertebrate
ecology,280107,2018/03/12,3,Broad-scale mercury bioaccumulation patterns in two freshwater sport fishes: testing the role of growth dilution in a warming climate
ecology,262386,2018/03/12,3,Using synthetic semiochemicals to train canines to detect bark beetle-infested trees
ecology,279679,2018/03/11,4,Spatial extinction date estimation: a novel method for reconstructing spatiotemporal patterns of extinction and identifying potential zones of rediscovery
ecology,156240,2018/03/09,7,Habitat preference of an herbivore shapes the habitat distribution of its host plant
ecology,267567,2018/03/08,10,Harbour seals are regaining top-down control in a coastal ecosystem
ecology,112540,2018/03/08,14,Analyzing ecological networks of species interactions
ecology,278812,2018/03/08,3,Bees use anthropogenic habitats despite strong natural habitat preferences
ecology,278291,2018/03/07,1,"Trends in female lifespan in South Korea, 1987-2016"
ecology,079780,2017/02/14,5,"Hosts, parasites, and their interactions respond to different climatic variables"
ecology,108423,2017/02/14,17,Biological invasions in rodent communities: from ecological interactions to zoonotic bacterial infection issues
ecology,072231,2017/02/14,2,Disentangling the Relative Strength of Niche Competition from Grazing-Induced Phytoplankton Mortality
ecology,107763,2017/02/11,3,Rapid evolution slows extinctions in food webs
ecology,090621,2017/02/11,2,I3S Classic and Insect Species Identification of Diptera and Hymenoptera (Mosquitoes and Bees).
ecology,106542,2017/02/10,15,Global cropland connectivity: A risk factor for invasion and saturation by emerging pathogens and pests
ecology,105742,2017/02/06,4,Evaluating Bayesian spatial methods for modelling species distributions with clumped and restricted occurrence data
ecology,085159,2017/02/04,4,Nutrition Outweighs Defense: Myzus persicae (Green Peach Aphid) Prefers and Performs Better on Young Leaves of Cabbage
ecology,105700,2017/02/03,4,First indication of acetylcholine-based communication in honeybee haemocytes and its modulation by a neonicotinoid insecticide
ecology,105494,2017/02/03,4,Hybridization affects life-history traits and host specificity in Diorhabda spp.
ecology,182162,2017/08/29,2,Cheater-altruist synergy in immunopathogenic ecological public goods games
ecology,181149,2017/08/26,4,Not such silly sausages: Northern quolls exhibit aversion to toads after training with toad sausages.
ecology,075598,2017/08/22,5,Evapotranspiration is resilient in the face of land cover and climate change in a humid temperate catchment
ecology,174045,2017/08/22,6,Does red eye fluorescence in marine fish stand out? In situ and in vivo measurements at two depths
ecology,179358,2017/08/21,2,Does no-till agriculture limit crop yields?
ecology,171330,2017/08/21,4,How Many Females Are There? Cheating and Female Dispersion Can Explain Mating Behavior Evolution
ecology,179218,2017/08/21,10,Genetic fingerprinting of salmon louse (Lepeophtheirus salmonis) populations in the North-East Atlantic using a random forest classification approach
ecology,178723,2017/08/20,7,Disease mediated changes to life history and demography threaten the survival of European amphibian populations
ecology,033720,2017/08/17,3,A framework for estimating the determinants of spatial and temporal variation in vital rates and inferring the occurrence of unobserved extreme events
ecology,177725,2017/08/17,4,Stronger effects of heterozygosity on survival in harsher environments
ecology,287391,2018/03/23,2,On the synchronized failure of global crop production
ecology,287482,2018/03/23,2,Reproductive interference hampers species coexistence despite conspecific sperm precedence
ecology,287755,2018/03/23,8,Nach is a novel ancestral subfamily of the CNC-bZIP transcription factors selected during evolution from the marine bacteria to human
ecology,287300,2018/03/23,8,Human activity is altering the world's zoogeographical regions
ecology,287235,2018/03/23,6,Rhizosphere bacterial community composition depends on plant diversity legacy in soil and plant species identity
ecology,286294,2018/03/22,4,"Evolutionary stability of plant-pollinator networks: efficient communities, hysteresis, and a pollination dilemma"
ecology,286377,2018/03/22,9,"Agricultural fungicides inadvertently influence the fitness of Colorado potato beetles, Leptinotarsa decemlineata, and their susceptibility to insecticides"
ecology,270983,2018/03/20,4,Evidence for sex microchromosomes in a species with temperature-influenced sex determination (Crotaphytus collaris)
ecology,284380,2018/03/19,3,The infection dynamics of vertically transmitted viruses in a two-population model
ecology,284174,2018/03/19,4,"Identify and predict environmental change effects on tiger mosquitos, Aedes polynesiensis"
ecology,524132,2019/01/18,6,Changes in fungal communities across a forest disturbance gradient
ecology,524652,2019/01/18,5,"Ponds, puddles, floodplains and dams in the Upper Xingu Basin: could we be witnessing the 'lentification' of deforested Amazonia?"
ecology,522631,2019/01/17,2,The Regime Shift Detector: a model to identify changes in dynamic rules governing populations
ecology,523704,2019/01/17,4,Mosquito and primate ecology predict human risk of yellow fever virus spillover in Brazil
ecology,523464,2019/01/17,14,Disharmony of the world's island floras
ecology,448522,2019/01/16,4,Effect of fire and thinning on fine-scale genetic structure and gene flow in fire-suppressed populations of sugar pine (Pinus lambertiana Douglas)
ecology,522755,2019/01/16,2,Superadditive and subadditive dynamics are not inherent to the types of interacting threat
ecology,520734,2019/01/16,2,Stridulations of Melolontha spp. larvae open up new possibilities for species-specific pest monitoring in soils
ecology,520296,2019/01/15,3,Spatial synchrony in vegetation response
ecology,520320,2019/01/15,2,Biotic interactions and climate in species distribution modelling
ecology,163931,2018/04/25,3,Long-term community change through multiple rapid transitions in a desert rodent community
ecology,286724,2018/04/24,3,Temperature explains broad patterns of Ross River virus transmission
ecology,087296,2018/04/24,5,Regime shifts and hysteresis in the pitcher-plant microecosystem
ecology,272898,2018/04/22,3,Rarity and conservation status do not predict vertebrate population trends
ecology,305060,2018/04/20,9,"Persistence of Resident and Transplanted Genotypes of the Undomesticated Yeast, Saccharomyces paradoxus in Forest Soil"
ecology,305326,2018/04/20,5,Inference of significant microbial interactions from longitudinal metagenomics sequencing data
ecology,212464,2018/04/20,5,REMAP: An online remote sensing application for land cover classification and monitoring
ecology,226928,2018/04/19,2,Foliar pathogens are unlikely to stabilize coexistence of competing species in a California grassland
ecology,303743,2018/04/18,8,Beaked and killer whales show how collective prey behaviour foils acoustic predators
ecology,303461,2018/04/18,8,Counting with DNA in metabarcoding studies: how should we convert sequence reads to dietary data?
ecology,466227,2018/11/08,1,"The role of substrate type, moisture and temperature on the vertical growth of terricolous lichens"
ecology,465427,2018/11/08,7,Complex stopover and migratory behavior revealed using mechanistic movement models with environmentally driven dynamic parameters
ecology,461145,2018/11/08,3,Dams have varying impacts on fish communities across latitudes: A quantitative synthesis
ecology,332783,2018/11/08,24,The Portal Project: a long-term study of a Chihuahuan desert ecosystem
ecology,339762,2018/11/08,20,Abundance drives broad patterns of generalisation in plant-hummingbird pollination networks
ecology,279430,2018/11/08,7,Experimental loss of generalist plants reveals alterations in plant-pollinator interactions and a constrained flexibility of foraging
ecology,351643,2018/11/07,3,Automatic vegetation identification in Google Earth images using a convolutional neural network: A case study for Japanese bamboo forests
ecology,464834,2018/11/07,5,Distribution maps of twenty-four Mediterranean and European ecologically and economically important forest tree species compiled from historical data collections
ecology,458794,2018/11/07,6,Predicting The Spatial Dynamics Of Wolbachia Infections In Aedes aegypti Arbovirus Vector Populations In Heterogeneous Landscapes
ecology,464511,2018/11/07,2,Prey's traits mediate a neotropical toad diet
ecology,513739,2019/01/11,7,From individuals to populations: How intraspecific competition shapes thermal reaction norms
ecology,517540,2019/01/10,1,Seasonal and directional dispersal behavior in an ongoing dove invasion
ecology,516245,2019/01/10,7,"Drinking earth for wine. Estimation of soil erosion in the Prosecco DOCG area (NE Italy), toward a soil footprint of bottled sparkling wine production"
ecology,516146,2019/01/10,3,Probing complexity of microalgae mixtures with novel spectral flow cytometry approach and “virtual filtering”
ecology,498170,2019/01/10,4,When can we trust population trends? A method for quantifying the effects of sampling interval and duration
ecology,517359,2019/01/10,5,Modeling impacts of climate change on the potential habitat of an endangered Brazilian endemic coral: discussion about deep sea refugia
ecology,387456,2019/01/10,6,Inferring macro-ecological patterns from local species' occurrences
ecology,516104,2019/01/09,5,A keeper of many crypts: the parasitoid Euderus set manipulates the behavior of a taxonomically diverse array of oak gall wasp species
ecology,515098,2019/01/09,10,Community size affects the signals of selection and ecological drift on biodiversity
ecology,514778,2019/01/09,3,Visual signal evolution along complementary color axes in four bird lineages
ecology,156869,2017/06/29,19,Bat Detective - Deep Learning Tools for Bat Acoustic Signal Detection
ecology,157008,2017/06/29,4,Transcriptomic Resilience of a Coral Holobiont to Low pH
ecology,157297,2017/06/28,2,Estimating the footprint of pollution on coral reefs using models of species turn-over
ecology,156018,2017/06/26,5,A pesticide paradox: Fungicides indirectly increase fungal infections
ecology,155499,2017/06/26,5,Taking the short- or long-chain route: conversion efficiency of alpha linolenic acid to long-chain omega-3 fatty acids in aerial insectivore chicks
ecology,125781,2017/06/25,5,Ecological Network Metrics: Opportunities For Synthesis
ecology,147728,2017/06/23,2,The cavity method for community ecology
ecology,154526,2017/06/23,4,Mammal extinctions and the increasing isolation of humans on the tree of life
ecology,154278,2017/06/23,20,Soil community assembly varies across body sizes in a tropical forest
ecology,118166,2017/06/21,5,Positive interactions support complex networks
ecology,422527,2018/09/26,3,Generalized sample verification models to estimate ecological state variables with detection-nondetection data while accounting for imperfect detection and false positive errors.
ecology,291591,2018/09/24,5,Adult influence on juvenile phenotypes by stage-specific pheromone production
ecology,425561,2018/09/24,6,Assessing precocious maturation in salmon using ultrasound imaging
ecology,424911,2018/09/24,3,Data indicate the importance of expert agencies in conservation policy.
ecology,425140,2018/09/24,1,"Changes in mangrove tree mortality, forest canopy, and aboveground biomass accumulation rates following the 2017 hurricane season in Puerto Rico and the role of urbanization"
ecology,425009,2018/09/23,4,Vertical transmission of sponge microbiota is weak and inconsistent
ecology,424580,2018/09/23,3,Extinction times in diffusive public good population dynamics
ecology,423772,2018/09/23,6,Effects of zooplankton carcasses degradation on freshwater bacterial community composition and implications for carbon cycling
ecology,424242,2018/09/23,5,Effects of two centuries of global environmental variation on phenology and physiology of Arabidopsis thaliana
ecology,424051,2018/09/23,11,Assessing the blood-host plasticity and dispersal rate of the malaria vector Anopheles coluzzii
ecology,349621,2018/06/18,6,Environmentally mediated reproductive success predicts breeding dispersal decisions in an early successional amphibian
ecology,349639,2018/06/18,3,Toads and roads: transport infrastructure severely impacts dispersal regardless of life stage
ecology,349852,2018/06/18,5,When an insecticide affects the adaptive value of Intraguild predation by an invader
ecology,349787,2018/06/18,5,Effects of host species and environmental factors on the prevalence of Batrachochytrium dendrobatidis in northern Europe
ecology,347948,2018/06/16,3,Interactions in self-assembled microbial communities saturate with diversity
ecology,216739,2018/06/15,4,The utility of mortality hazard rates in population analyses
ecology,344200,2018/06/14,4,Identifying models of a pragmatic theory of ecology
ecology,346627,2018/06/14,9,"ECOLOGY, NOT DISTANCE, EXPLAINS COMMUNITY COMPOSITION IN PARASITES OF SKY-ISLAND AUDUBON'S WARBLERS"
ecology,347062,2018/06/14,4,A metapopulation model of the spread of the Devil Facial Tumour Disease predicts the long term collapse of its host but not its extinction
ecology,347088,2018/06/14,7,Aerobic removal of microcystin-LR by a novel native effective bacterial community designated as YFMCD4 isolated from Lake Taihu
ecology,216564,2017/11/10,3,Breaking the spell of nestedness
ecology,216929,2017/11/09,2,The distance decay of similarity in tropical rainforests. A spatial point processes analytical formulation
ecology,216580,2017/11/09,13,The application of zeta diversity as a continuous measure of compositional change in ecology
ecology,214544,2017/11/08,6,Butterflyfishes as a System for Investigating Pair Bonding
ecology,216382,2017/11/08,3,Mouse lemurs and degraded habitat
ecology,216267,2017/11/08,2,Do priority effects outweigh environmental filtering in a guild of dominant freshwater macroinvertebrates?
ecology,210062,2017/11/07,6,Predicting Global Forest Reforestation Potential
ecology,214627,2017/11/06,6,Pair bond endurance promotes cooperative food defense and inhibits conflict in coral reef butterflyfishes
ecology,214148,2017/11/04,4,The Use of Biogeographical Patterns to Assess Key Adaptations in Two Families of Birds
ecology,126581,2017/11/03,3,Effects Of Small-Scale Clustering Of Flowers On Pollinator Foraging Behaviour And Flower Visitation Rate
ecology,224352,2018/01/05,3,Ecological Change Points: The strength of density dependence and the loss of history
ecology,242560,2018/01/04,6,Impacts of a millennium drought on butterfly faunal dynamics
ecology,103721,2018/01/03,3,Eutrofication impacted temperate forest vegetation recently
ecology,235341,2018/01/03,8,Phylofactorization - a graph partitioning algorithm to identify phylogenetic scales of ecological data
ecology,219824,2018/01/03,2,Gender-biased perceptions of important ecology articles
ecology,232264,2018/01/02,3,Measuring the net outcome of conditional mutualism: a case study with oaks and scatterhoarding rodents
ecology,241513,2018/01/01,9,"Using insects to detect, monitor and predict the distribution of Xylella fastidiosa: a case study in Corsica"
ecology,241562,2017/12/31,4,Mesophotic Coral Ecosystems Inside and Outside a Caribbean Marine Protected Area
ecology,241240,2017/12/30,2,Factor analysis on the Tasmanian topsoil microscopic community
ecology,241034,2017/12/29,2,Bacterial Community Shift in Marine Tar Balls following Low Salinity Exposure
ecology,533737,2019/01/29,7,SPIKEPIPE: A metagenomic pipeline for the accurate quantification of eukaryotic species occurrences and abundances using DNA barcodes or mitogenomes
ecology,534057,2019/01/29,4,Erosion of phylogenetic diversity in Neotropical bat assemblages: findings from a whole-ecosystem fragmentation experiment
ecology,530923,2019/01/29,4,Galton-Watson Process And Bayesian Inference: A Turnkey Method For The Viability Study Of Small Populations
ecology,526194,2019/01/29,8,Higher frequency of extra-pair offspring in urban than forest broods of great tits (Parus major)
ecology,528174,2019/01/29,5,Virome heterogeneity and connectivity in waterfowl and shorebird communities
ecology,532614,2019/01/29,6,A fruitful endeavor: scent cues and echolocation behavior used by Carollia castanea to find fruit
ecology,335836,2019/01/29,6,Nothing else matters? Tree characteristics have more effects than biogeoclimatic context on microhabitat diversity and occurrence: a nationwide analysis.
ecology,411801,2019/01/29,3,Accounting for individual-specific variation in habitat-selection studies: Efficient estimation of mixed-effects models using Bayesian or frequentist computation
ecology,531640,2019/01/28,3,The Minimum Environmental Perturbation Principle: A New Perspective on Niche Theory
ecology,532887,2019/01/28,3,Phytoremediation of heavy metals in spent engine oil-polluted soil by Senna alata L.
ecology,514604,2019/01/09,10,Microbial associations and spatial proximity predict North American moose (Alces alces) gastrointestinal community composition
ecology,515825,2019/01/09,5,A simple and effective sampler to collect undisturbed cores from tidal marshes
ecology,515809,2019/01/09,4,"Response relationships between CO2, CH4 and N2O emissions and microbial functional groups in wetland sediments after trace metal addition."
ecology,514349,2019/01/08,4,"Joint seasonality in geographic and ecological spaces, illustrated with a partially migratory bird"
ecology,514083,2019/01/08,6,Bacterial community changes with cryoconite granule size and their susceptibility to exogenous nutrients on 10 glaciers in northwestern Greenland
ecology,515031,2019/01/08,7,First report of enhanced contents of nine macro- and micronutrients in gymnosperms via arbuscular mycorrhizal fungi
ecology,515015,2019/01/08,5,Deep-sea megabenthos communities of the Eurasian Central Arctic are influenced by ice-cover and sea-ice algal falls
ecology,514018,2019/01/08,2,Cooperation and Stability for Complex Systems in Resource Limited Environments
ecology,514257,2019/01/07,5,Implementation and Integration of Microbial Source Tracking in a River Watershed Monitoring Plan
ecology,514273,2019/01/07,2,Consideration of species-specific diatom indicators of anthropogenic stress in the Great Lakes
ecology,378299,2018/07/27,3,Monarch butterfly and milkweed declines substantially predate the use of genetically modified crops
ecology,378059,2018/07/26,7,"Effect of feeding and thermal stress on photosynthesis, respiration and the carbon budget of the scleractinian coral Pocillopora damicornis"
ecology,377176,2018/07/25,3,Fundamental and realized feeding niche breadths of sexual and asexual stick-insects
ecology,376269,2018/07/25,5,Diversity-dependent plant-soil feedbacks underlie long-term plant diversity effects on primary productivity
ecology,278309,2018/07/25,10,Ground-truthing environmental DNA metabarcoding for ecological hypothesis testing at the pondscape
ecology,376855,2018/07/25,1,Metagenomic screening of global microbiomes identifies pathogen-enriched environments
ecology,376327,2018/07/25,3,Body mass aging trajectory is modulated by environmental conditions but independent of lifespan
ecology,376400,2018/07/24,12,Temporal and spatial variation in distribution of fish environmental DNA in England's largest lake.
ecology,184457,2018/07/24,4,Gene body methylation is involved in coarse genome-wide adjustment of gene expression during acclimatization
ecology,344804,2018/07/24,7,Developing a modern data workflow for evolving data
ecology,212894,2018/01/20,3,"The hummingbird and the hawk-moth: Species distribution, geographical partitioning, and macrocompetition across the United States"
ecology,249441,2018/01/17,5,Genetic Diversity and Distributional Pattern of Ammonia Oxidizing Archaea Lineages in the Global Oceans
ecology,249276,2018/01/17,2,Global fingerprint of humans on the distribution of Bartonella bacteria in mammals
ecology,248708,2018/01/16,6,CityNet - Deep Learning Tools for Urban Ecoacoustic Assessment
ecology,248542,2018/01/16,7,"Long-term prevalence data reveals spillover dynamics in a multi-host (Artemia), multi-parasite (Microsporidia) community"
ecology,246538,2018/01/14,56,Development and worldwide use of a non-lethal and minimal population-level impact protocols for the isolation of chytrids from amphibians
ecology,239079,2018/01/13,1,Modeling sound attenuation in heterogeneous environments for improved bioacoustic sampling of wildlife populations
ecology,246611,2018/01/11,6,Larger legume plants host a greater diversity of symbiotic nitrogen-fixing bacteria
ecology,180174,2018/01/11,10,Climate change will lead to pronounced shifts in the diversity of soil microbial communities
ecology,243303,2018/01/09,2,Coexistence theory and the frequency dependence of priority effects
ecology,008458,2015/04/22,3,The downward spiral: eco-evolutionary feedback loops lead to the emergence of ‘elastic’ ranges
ecology,017954,2015/04/13,4,Informed movement and dispersal in experimental metacommunities
ecology,017525,2015/04/03,2,Evolutionarily induced alternative states and coexistence in systems with apparent competition
ecology,017368,2015/04/01,2,Historic and prehistoric human-driven extinctions have reshaped global mammal diversity patterns
ecology,013441,2015/03/29,18,"The Ecological Forecast Horizon, and examples of its uses and determinants"
